trip_id,stop_id,delay_sec
6102490-63_A_48_6304_11:10-PROJET2025-63-Semaine-72-1101100,1192,
6102490-63_A_48_6304_11:10-PROJET2025-63-Semaine-72-1101100,1041,
6102490-63_A_48_6304_11:10-PROJET2025-63-Semaine-72-1101100,1289,
6102490-63_A_48_6304_11:10-PROJET2025-63-Semaine-72-1101100,546,
6102490-63_A_48_6304_11:10-PROJET2025-63-Semaine-72-1101100,827,
6102490-63_A_48_6304_11:10-PROJET2025-63-Semaine-72-1101100,854,
6102490-63_A_48_6304_11:10-PROJET2025-63-Semaine-72-1101100,784,
6102490-63_A_48_6304_11:10-PROJET2025-63-Semaine-72-1101100,288,
6102490-63_A_48_6304_11:10-PROJET2025-63-Semaine-72-1101100,240,
6102490-63_A_48_6304_11:10-PROJET2025-63-Semaine-72-1101100,372,
6102490-63_A_48_6304_11:10-PROJET2025-63-Semaine-72-1101100,268,
6102490-63_A_48_6304_11:10-PROJET2025-63-Semaine-72-1101100,820,
6102490-63_A_48_6304_11:10-PROJET2025-63-Semaine-72-1101100,673,
6102490-63_A_48_6304_11:10-PROJET2025-63-Semaine-72-1101100,1243,
6102490-63_A_48_6304_11:10-PROJET2025-63-Semaine-72-1101100,1334,
6102490-63_A_48_6304_11:10-PROJET2025-63-Semaine-72-1101100,272,
6102490-63_A_48_6304_11:10-PROJET2025-63-Semaine-72-1101100,1173,
6102490-63_A_48_6304_11:10-PROJET2025-63-Semaine-72-1101100,742,
6102490-63_A_48_6304_11:10-PROJET2025-63-Semaine-72-1101100,624,
6102490-63_A_48_6304_11:10-PROJET2025-63-Semaine-72-1101100,998,
6102490-63_A_48_6304_11:10-PROJET2025-63-Semaine-72-1101100,417,
6102490-63_A_48_6304_11:10-PROJET2025-63-Semaine-72-1101100,663,
6102490-63_A_48_6304_11:10-PROJET2025-63-Semaine-72-1101100,550,
6102490-63_A_48_6304_11:10-PROJET2025-63-Semaine-72-1101100,590,
6102490-63_A_48_6304_11:10-PROJET2025-63-Semaine-72-1101100,194,
6102490-63_A_48_6304_11:10-PROJET2025-63-Semaine-72-1101100,54,
6102490-63_A_48_6304_11:10-PROJET2025-63-Semaine-72-1101100,414,
6102490-63_A_48_6304_11:10-PROJET2025-63-Semaine-72-1101100,502,
6102490-63_A_48_6304_11:10-PROJET2025-63-Semaine-72-1101100,426,
6102490-63_A_48_6304_11:10-PROJET2025-63-Semaine-72-1101100,1217,
6102490-63_A_48_6304_11:10-PROJET2025-63-Semaine-72-1101100,1205,
6102490-63_A_48_6304_11:10-PROJET2025-63-Semaine-72-1101100,712,
6102490-63_A_48_6304_11:10-PROJET2025-63-Semaine-72-1101100,1427,
6429314-15_R_99_1506_10:52-SETP2025-15-Semaine-11,8148,
6429314-15_R_99_1506_10:52-SETP2025-15-Semaine-11,8124,
6429314-15_R_99_1506_10:52-SETP2025-15-Semaine-11,8095,
6429314-15_R_99_1506_10:52-SETP2025-15-Semaine-11,8138,
6429314-15_R_99_1506_10:52-SETP2025-15-Semaine-11,8090,
6429314-15_R_99_1506_10:52-SETP2025-15-Semaine-11,8144,
6429314-15_R_99_1506_10:52-SETP2025-15-Semaine-11,8003,
6429314-15_R_99_1506_10:52-SETP2025-15-Semaine-11,8070,
6429314-15_R_99_1506_10:52-SETP2025-15-Semaine-11,8172,
6429314-15_R_99_1506_10:52-SETP2025-15-Semaine-11,8069,
6429314-15_R_99_1506_10:52-SETP2025-15-Semaine-11,8127,
6429314-15_R_99_1506_10:52-SETP2025-15-Semaine-11,8001,
6429314-15_R_99_1506_10:52-SETP2025-15-Semaine-11,8160,
6429314-15_R_99_1506_10:52-SETP2025-15-Semaine-11,8107,
6429314-15_R_99_1506_10:52-SETP2025-15-Semaine-11,8072,
6429314-15_R_99_1506_10:52-SETP2025-15-Semaine-11,8129,
6429314-15_R_99_1506_10:52-SETP2025-15-Semaine-11,8156,
6429314-15_R_99_1506_10:52-SETP2025-15-Semaine-11,789,
6429314-15_R_99_1506_10:52-SETP2025-15-Semaine-11,97,
6429314-15_R_99_1506_10:52-SETP2025-15-Semaine-11,512,
6429314-15_R_99_1506_10:52-SETP2025-15-Semaine-11,887,
6429314-15_R_99_1506_10:52-SETP2025-15-Semaine-11,769,
6429314-15_R_99_1506_10:52-SETP2025-15-Semaine-11,704,
6429314-15_R_99_1506_10:52-SETP2025-15-Semaine-11,1181,
6429314-15_R_99_1506_10:52-SETP2025-15-Semaine-11,1020,
6429314-15_R_99_1506_10:52-SETP2025-15-Semaine-11,498,
6429314-15_R_99_1506_10:52-SETP2025-15-Semaine-11,179,
6429314-15_R_99_1506_10:52-SETP2025-15-Semaine-11,700,
6429314-15_R_99_1506_10:52-SETP2025-15-Semaine-11,463,
6429314-15_R_99_1506_10:52-SETP2025-15-Semaine-11,2581,
6018962-55_A_48_5502_13:50-PROJET2025-55-Semaine-08,5020,
6416001-21_A_50_2103_12:41-SETP2025-21-Semaine-40,2963,
6252474-11_A_50_1105_11:12-SETP2025-11-Semaine-37,1342,
6252474-11_A_50_1105_11:12-SETP2025-11-Semaine-37,753,
6252474-11_A_50_1105_11:12-SETP2025-11-Semaine-37,597,
6252474-11_A_50_1105_11:12-SETP2025-11-Semaine-37,251,
6252474-11_A_50_1105_11:12-SETP2025-11-Semaine-37,799,
6252474-11_A_50_1105_11:12-SETP2025-11-Semaine-37,982,
6252474-11_A_50_1105_11:12-SETP2025-11-Semaine-37,211,
6252474-11_A_50_1105_11:12-SETP2025-11-Semaine-37,1258,
6252474-11_A_50_1105_11:12-SETP2025-11-Semaine-37,1240,
6252474-11_A_50_1105_11:12-SETP2025-11-Semaine-37,1113,
6252474-11_A_50_1105_11:12-SETP2025-11-Semaine-37,1343,
6252474-11_A_50_1105_11:12-SETP2025-11-Semaine-37,1443,
6252474-11_A_50_1105_11:12-SETP2025-11-Semaine-37,1613,
6252474-11_A_50_1105_11:12-SETP2025-11-Semaine-37,1616,
6252474-11_A_50_1105_11:12-SETP2025-11-Semaine-37,2980,
6252474-11_A_50_1105_11:12-SETP2025-11-Semaine-37,1349,
6252474-11_A_50_1105_11:12-SETP2025-11-Semaine-37,1017,
6252474-11_A_50_1105_11:12-SETP2025-11-Semaine-37,1298,
6252474-11_A_50_1105_11:12-SETP2025-11-Semaine-37,21,
6252474-11_A_50_1105_11:12-SETP2025-11-Semaine-37,1445,
6252474-11_A_50_1105_11:12-SETP2025-11-Semaine-37,451,
6252474-11_A_50_1105_11:12-SETP2025-11-Semaine-37,60,
6252474-11_A_50_1105_11:12-SETP2025-11-Semaine-37,70,
6252474-11_A_50_1105_11:12-SETP2025-11-Semaine-37,220,
6252474-11_A_50_1105_11:12-SETP2025-11-Semaine-37,1316,
6252474-11_A_50_1105_11:12-SETP2025-11-Semaine-37,1015,
6252474-11_A_50_1105_11:12-SETP2025-11-Semaine-37,1223,
6415999-21_A_50_2102_11:47-SETP2025-21-Semaine-40,2963,
6415999-21_A_50_2102_11:47-SETP2025-21-Semaine-40,5246,
6415999-21_A_50_2102_11:47-SETP2025-21-Semaine-40,21543,
6415999-21_A_50_2102_11:47-SETP2025-21-Semaine-40,5250,
6415999-21_A_50_2102_11:47-SETP2025-21-Semaine-40,5158,
6415999-21_A_50_2102_11:47-SETP2025-21-Semaine-40,5103,
6415999-21_A_50_2102_11:47-SETP2025-21-Semaine-40,5028,
6415999-21_A_50_2102_11:47-SETP2025-21-Semaine-40,5098,
6415999-21_A_50_2102_11:47-SETP2025-21-Semaine-40,5093,
6415999-21_A_50_2102_11:47-SETP2025-21-Semaine-40,5162,
6415999-21_A_50_2102_11:47-SETP2025-21-Semaine-40,4005,
6415999-21_A_50_2102_11:47-SETP2025-21-Semaine-40,4089,
6415999-21_A_50_2102_11:47-SETP2025-21-Semaine-40,4156,
6415999-21_A_50_2102_11:47-SETP2025-21-Semaine-40,4122,
6415999-21_A_50_2102_11:47-SETP2025-21-Semaine-40,4016,
6415999-21_A_50_2102_11:47-SETP2025-21-Semaine-40,4138,
6415999-21_A_50_2102_11:47-SETP2025-21-Semaine-40,4026,
6415999-21_A_50_2102_11:47-SETP2025-21-Semaine-40,4120,
6415999-21_A_50_2102_11:47-SETP2025-21-Semaine-40,4112,
6415999-21_A_50_2102_11:47-SETP2025-21-Semaine-40,4144,
6415999-21_A_50_2102_11:47-SETP2025-21-Semaine-40,4054,
6415999-21_A_50_2102_11:47-SETP2025-21-Semaine-40,4094,
6415999-21_A_50_2102_11:47-SETP2025-21-Semaine-40,4070,
6415999-21_A_50_2102_11:47-SETP2025-21-Semaine-40,32051,
6415999-21_A_50_2102_11:47-SETP2025-21-Semaine-40,4190,
6415999-21_A_50_2102_11:47-SETP2025-21-Semaine-40,4254,
6415999-21_A_50_2102_11:47-SETP2025-21-Semaine-40,4285,
6415999-21_A_50_2102_11:47-SETP2025-21-Semaine-40,4284,
6415999-21_A_50_2102_11:47-SETP2025-21-Semaine-40,4283,
5097940-69_A_40_6901_12:00-PROJET2023-69-Semaine-15,191,
5097940-69_A_40_6901_12:00-PROJET2023-69-Semaine-15,6173,
5097940-69_A_40_6901_12:00-PROJET2023-69-Semaine-15,21735,
5097940-69_A_40_6901_12:00-PROJET2023-69-Semaine-15,21231,
5097940-69_A_40_6901_12:00-PROJET2023-69-Semaine-15,21235,
5097940-69_A_40_6901_12:00-PROJET2023-69-Semaine-15,21234,
5097940-69_A_40_6901_12:00-PROJET2023-69-Semaine-15,2802,
5097940-69_A_40_6901_12:00-PROJET2023-69-Semaine-15,21280,
5097940-69_A_40_6901_12:00-PROJET2023-69-Semaine-15,21281,
5097940-69_A_40_6901_12:00-PROJET2023-69-Semaine-15,21257,
5097940-69_A_40_6901_12:00-PROJET2023-69-Semaine-15,21258,
5097940-69_A_40_6901_12:00-PROJET2023-69-Semaine-15,21259,
5097940-69_A_40_6901_12:00-PROJET2023-69-Semaine-15,21260,
5097940-69_A_40_6901_12:00-PROJET2023-69-Semaine-15,21206,
5097940-69_A_40_6901_12:00-PROJET2023-69-Semaine-15,21207,
5097940-69_A_40_6901_12:00-PROJET2023-69-Semaine-15,21208,
5097940-69_A_40_6901_12:00-PROJET2023-69-Semaine-15,21586,
5097940-69_A_40_6901_12:00-PROJET2023-69-Semaine-15,21519,
5097940-69_A_40_6901_12:00-PROJET2023-69-Semaine-15,21520,
5097940-69_A_40_6901_12:00-PROJET2023-69-Semaine-15,21587,
5097940-69_A_40_6901_12:00-PROJET2023-69-Semaine-15,23011,
5097940-69_A_40_6901_12:00-PROJET2023-69-Semaine-15,21516,
5097940-69_A_40_6901_12:00-PROJET2023-69-Semaine-15,21522,
5097940-69_A_40_6901_12:00-PROJET2023-69-Semaine-15,21588,
5097940-69_A_40_6901_12:00-PROJET2023-69-Semaine-15,21589,
6416026-21_R_99_2105_10:56-SETP2025-21-Semaine-40,4283,
6416026-21_R_99_2105_10:56-SETP2025-21-Semaine-40,32057,
6416026-21_R_99_2105_10:56-SETP2025-21-Semaine-40,32056,
6416026-21_R_99_2105_10:56-SETP2025-21-Semaine-40,4203,
6416026-21_R_99_2105_10:56-SETP2025-21-Semaine-40,4253,
6416026-21_R_99_2105_10:56-SETP2025-21-Semaine-40,4289,
6416026-21_R_99_2105_10:56-SETP2025-21-Semaine-40,4069,
6416026-21_R_99_2105_10:56-SETP2025-21-Semaine-40,4093,
6416026-21_R_99_2105_10:56-SETP2025-21-Semaine-40,4053,
6416026-21_R_99_2105_10:56-SETP2025-21-Semaine-40,4010,
6416026-21_R_99_2105_10:56-SETP2025-21-Semaine-40,4084,
6416026-21_R_99_2105_10:56-SETP2025-21-Semaine-40,4149,
6416026-21_R_99_2105_10:56-SETP2025-21-Semaine-40,4113,
6416026-21_R_99_2105_10:56-SETP2025-21-Semaine-40,4121,
6416026-21_R_99_2105_10:56-SETP2025-21-Semaine-40,4027,
6416026-21_R_99_2105_10:56-SETP2025-21-Semaine-40,4137,
6416026-21_R_99_2105_10:56-SETP2025-21-Semaine-40,4017,
6416026-21_R_99_2105_10:56-SETP2025-21-Semaine-40,4123,
6416026-21_R_99_2105_10:56-SETP2025-21-Semaine-40,4157,
6416026-21_R_99_2105_10:56-SETP2025-21-Semaine-40,4090,
6416026-21_R_99_2105_10:56-SETP2025-21-Semaine-40,4006,
6416026-21_R_99_2105_10:56-SETP2025-21-Semaine-40,5161,
6416026-21_R_99_2105_10:56-SETP2025-21-Semaine-40,5142,
6416026-21_R_99_2105_10:56-SETP2025-21-Semaine-40,5029,
6416026-21_R_99_2105_10:56-SETP2025-21-Semaine-40,5104,
6416026-21_R_99_2105_10:56-SETP2025-21-Semaine-40,2995,
6416026-21_R_99_2105_10:56-SETP2025-21-Semaine-40,5121,
6416026-21_R_99_2105_10:56-SETP2025-21-Semaine-40,5218,
6416026-21_R_99_2105_10:56-SETP2025-21-Semaine-40,5220,
6416026-21_R_99_2105_10:56-SETP2025-21-Semaine-40,2971,
6416466-33_R_99_3304_12:06-SETP2025-33-L-Ma-J-V-36,949,
6416466-33_R_99_3304_12:06-SETP2025-33-L-Ma-J-V-36,93,
6416466-33_R_99_3304_12:06-SETP2025-33-L-Ma-J-V-36,229,
6416466-33_R_99_3304_12:06-SETP2025-33-L-Ma-J-V-36,1035,
6416466-33_R_99_3304_12:06-SETP2025-33-L-Ma-J-V-36,653,
6416466-33_R_99_3304_12:06-SETP2025-33-L-Ma-J-V-36,1171,
6416466-33_R_99_3304_12:06-SETP2025-33-L-Ma-J-V-36,263,
6416466-33_R_99_3304_12:06-SETP2025-33-L-Ma-J-V-36,1170,
6416466-33_R_99_3304_12:06-SETP2025-33-L-Ma-J-V-36,843,
6416466-33_R_99_3304_12:06-SETP2025-33-L-Ma-J-V-36,428,
6416466-33_R_99_3304_12:06-SETP2025-33-L-Ma-J-V-36,961,
6416466-33_R_99_3304_12:06-SETP2025-33-L-Ma-J-V-36,1322,
6416466-33_R_99_3304_12:06-SETP2025-33-L-Ma-J-V-36,1097,
6416466-33_R_99_3304_12:06-SETP2025-33-L-Ma-J-V-36,310,
6416466-33_R_99_3304_12:06-SETP2025-33-L-Ma-J-V-36,1284,
6416466-33_R_99_3304_12:06-SETP2025-33-L-Ma-J-V-36,89,
6416466-33_R_99_3304_12:06-SETP2025-33-L-Ma-J-V-36,88,
6416466-33_R_99_3304_12:06-SETP2025-33-L-Ma-J-V-36,1385,
6416466-33_R_99_3304_12:06-SETP2025-33-L-Ma-J-V-36,2916,
6416466-33_R_99_3304_12:06-SETP2025-33-L-Ma-J-V-36,915,
6416466-33_R_99_3304_12:06-SETP2025-33-L-Ma-J-V-36,102,
6416466-33_R_99_3304_12:06-SETP2025-33-L-Ma-J-V-36,341,
6416466-33_R_99_3304_12:06-SETP2025-33-L-Ma-J-V-36,1129,
6416466-33_R_99_3304_12:06-SETP2025-33-L-Ma-J-V-36,731,
6416466-33_R_99_3304_12:06-SETP2025-33-L-Ma-J-V-36,1271,
6416466-33_R_99_3304_12:06-SETP2025-33-L-Ma-J-V-36,1106,
6416466-33_R_99_3304_12:06-SETP2025-33-L-Ma-J-V-36,380,
6252475-11_A_50_1102_11:36-SETP2025-11-Semaine-37,1342,
6252475-11_A_50_1102_11:36-SETP2025-11-Semaine-37,753,
6252475-11_A_50_1102_11:36-SETP2025-11-Semaine-37,597,
6252475-11_A_50_1102_11:36-SETP2025-11-Semaine-37,251,
6252475-11_A_50_1102_11:36-SETP2025-11-Semaine-37,799,
6252475-11_A_50_1102_11:36-SETP2025-11-Semaine-37,982,
6252475-11_A_50_1102_11:36-SETP2025-11-Semaine-37,211,
6252475-11_A_50_1102_11:36-SETP2025-11-Semaine-37,1258,
6252475-11_A_50_1102_11:36-SETP2025-11-Semaine-37,1240,
6252475-11_A_50_1102_11:36-SETP2025-11-Semaine-37,1113,
6252475-11_A_50_1102_11:36-SETP2025-11-Semaine-37,1343,
6252475-11_A_50_1102_11:36-SETP2025-11-Semaine-37,1443,
6252475-11_A_50_1102_11:36-SETP2025-11-Semaine-37,1613,
6252475-11_A_50_1102_11:36-SETP2025-11-Semaine-37,1616,
6252475-11_A_50_1102_11:36-SETP2025-11-Semaine-37,2980,
6252475-11_A_50_1102_11:36-SETP2025-11-Semaine-37,1298,
6252475-11_A_50_1102_11:36-SETP2025-11-Semaine-37,1445,
6252475-11_A_50_1102_11:36-SETP2025-11-Semaine-37,451,
6252475-11_A_50_1102_11:36-SETP2025-11-Semaine-37,60,
6252475-11_A_50_1102_11:36-SETP2025-11-Semaine-37,70,
6252475-11_A_50_1102_11:36-SETP2025-11-Semaine-37,220,
6252475-11_A_50_1102_11:36-SETP2025-11-Semaine-37,1316,
6252475-11_A_50_1102_11:36-SETP2025-11-Semaine-37,1015,
6252475-11_A_50_1102_11:36-SETP2025-11-Semaine-37,1223,
6409609-57_R_99_5712_12:10-SETP2025-57-Semaine-06,773,
6409609-57_R_99_5712_12:10-SETP2025-57-Semaine-06,800,
6409609-57_R_99_5712_12:10-SETP2025-57-Semaine-06,509,
6409609-57_R_99_5712_12:10-SETP2025-57-Semaine-06,525,
6409609-57_R_99_5712_12:10-SETP2025-57-Semaine-06,712,
6409609-57_R_99_5712_12:10-SETP2025-57-Semaine-06,363,
6409609-57_R_99_5712_12:10-SETP2025-57-Semaine-06,708,
6409609-57_R_99_5712_12:10-SETP2025-57-Semaine-06,709,
6252436-11_R_98_1103_12:37-SETP2025-11-Semaine-37,305,
6252436-11_R_98_1103_12:37-SETP2025-11-Semaine-37,1014,
5340989-72_R_98_7201_10:50-PROJET2024-72-Semaine-74,1142,
5340989-72_R_98_7201_10:50-PROJET2024-72-Semaine-74,364,
5340989-72_R_98_7201_10:50-PROJET2024-72-Semaine-74,1366,
5340989-72_R_98_7201_10:50-PROJET2024-72-Semaine-74,683,
5340989-72_R_98_7201_10:50-PROJET2024-72-Semaine-74,1599,
5340989-72_R_98_7201_10:50-PROJET2024-72-Semaine-74,110,
5340989-72_R_98_7201_10:50-PROJET2024-72-Semaine-74,152,
5340989-72_R_98_7201_10:50-PROJET2024-72-Semaine-74,2820,
5340989-72_R_98_7201_10:50-PROJET2024-72-Semaine-74,303,
5340989-72_R_98_7201_10:50-PROJET2024-72-Semaine-74,1594,
5340989-72_R_98_7201_10:50-PROJET2024-72-Semaine-74,924,
5340989-72_R_98_7201_10:50-PROJET2024-72-Semaine-74,923,
5340989-72_R_98_7201_10:50-PROJET2024-72-Semaine-74,1616,
5340989-72_R_98_7201_10:50-PROJET2024-72-Semaine-74,2980,
5340989-72_R_98_7201_10:50-PROJET2024-72-Semaine-74,1062,
6414247-07_A_49_0702_12:10-SETP2025-07-L-Ma-J-V-41,447,
6414247-07_A_49_0702_12:10-SETP2025-07-L-Ma-J-V-41,1593,
6414247-07_A_49_0702_12:10-SETP2025-07-L-Ma-J-V-41,1054,
6414247-07_A_49_0702_12:10-SETP2025-07-L-Ma-J-V-41,908,
6414247-07_A_49_0702_12:10-SETP2025-07-L-Ma-J-V-41,233,
6414247-07_A_49_0702_12:10-SETP2025-07-L-Ma-J-V-41,2665,
6414247-07_A_49_0702_12:10-SETP2025-07-L-Ma-J-V-41,868,
6414247-07_A_49_0702_12:10-SETP2025-07-L-Ma-J-V-41,2861,
6414247-07_A_49_0702_12:10-SETP2025-07-L-Ma-J-V-41,1198,
6414247-07_A_49_0702_12:10-SETP2025-07-L-Ma-J-V-41,1199,
6414247-07_A_49_0702_12:10-SETP2025-07-L-Ma-J-V-41,548,
6414247-07_A_49_0702_12:10-SETP2025-07-L-Ma-J-V-41,247,
6414247-07_A_49_0702_12:10-SETP2025-07-L-Ma-J-V-41,275,
6414247-07_A_49_0702_12:10-SETP2025-07-L-Ma-J-V-41,1073,
6261684-73_A_1_7301_13:01-PROJET2025-73-Semaine-16,5158,
6369755-42_R_95_4203_13:05-PROJET2025-42-Semaine-83,5158,
6368846-09_A_50_0905_12:03-PROJET2025-09-Semaine-35,3146,
6368846-09_A_50_0905_12:03-PROJET2025-09-Semaine-35,3239,
6368846-09_A_50_0905_12:03-PROJET2025-09-Semaine-35,3058,
6368846-09_A_50_0905_12:03-PROJET2025-09-Semaine-35,3026,
6368846-09_A_50_0905_12:03-PROJET2025-09-Semaine-35,3078,
6368846-09_A_50_0905_12:03-PROJET2025-09-Semaine-35,3023,
6368846-09_A_50_0905_12:03-PROJET2025-09-Semaine-35,3077,
6368846-09_A_50_0905_12:03-PROJET2025-09-Semaine-35,4085,
6368846-09_A_50_0905_12:03-PROJET2025-09-Semaine-35,4273,
6368846-09_A_50_0905_12:03-PROJET2025-09-Semaine-35,4269,
6368846-09_A_50_0905_12:03-PROJET2025-09-Semaine-35,4271,
6368846-09_A_50_0905_12:03-PROJET2025-09-Semaine-35,4274,
6368846-09_A_50_0905_12:03-PROJET2025-09-Semaine-35,4236,
6368846-09_A_50_0905_12:03-PROJET2025-09-Semaine-35,4030,
6368846-09_A_50_0905_12:03-PROJET2025-09-Semaine-35,4323,
6368846-09_A_50_0905_12:03-PROJET2025-09-Semaine-35,4010,
6368846-09_A_50_0905_12:03-PROJET2025-09-Semaine-35,4083,
6368846-09_A_50_0905_12:03-PROJET2025-09-Semaine-35,4149,
6368846-09_A_50_0905_12:03-PROJET2025-09-Semaine-35,4137,
6368846-09_A_50_0905_12:03-PROJET2025-09-Semaine-35,4060,
6368846-09_A_50_0905_12:03-PROJET2025-09-Semaine-35,4108,
6368846-09_A_50_0905_12:03-PROJET2025-09-Semaine-35,4100,
6368846-09_A_50_0905_12:03-PROJET2025-09-Semaine-35,4101,
6368846-09_A_50_0905_12:03-PROJET2025-09-Semaine-35,4158,
6368846-09_A_50_0905_12:03-PROJET2025-09-Semaine-35,4106,
6368846-09_A_50_0905_12:03-PROJET2025-09-Semaine-35,5138,
6368846-09_A_50_0905_12:03-PROJET2025-09-Semaine-35,5136,
5203698-68_R_99_6801_10:50-PROJET2024-68-Semaine-15,21583,
5203698-68_R_99_6801_10:50-PROJET2024-68-Semaine-15,21261,
5203698-68_R_99_6801_10:50-PROJET2024-68-Semaine-15,21265,
5203698-68_R_99_6801_10:50-PROJET2024-68-Semaine-15,21266,
5203698-68_R_99_6801_10:50-PROJET2024-68-Semaine-15,21267,
5203698-68_R_99_6801_10:50-PROJET2024-68-Semaine-15,21268,
5203698-68_R_99_6801_10:50-PROJET2024-68-Semaine-15,21269,
5203698-68_R_99_6801_10:50-PROJET2024-68-Semaine-15,21270,
5203698-68_R_99_6801_10:50-PROJET2024-68-Semaine-15,21271,
5203698-68_R_99_6801_10:50-PROJET2024-68-Semaine-15,21272,
5203698-68_R_99_6801_10:50-PROJET2024-68-Semaine-15,21273,
5203698-68_R_99_6801_10:50-PROJET2024-68-Semaine-15,21274,
5203698-68_R_99_6801_10:50-PROJET2024-68-Semaine-15,21275,
5203698-68_R_99_6801_10:50-PROJET2024-68-Semaine-15,21276,
5203698-68_R_99_6801_10:50-PROJET2024-68-Semaine-15,21277,
5203698-68_R_99_6801_10:50-PROJET2024-68-Semaine-15,21278,
5203698-68_R_99_6801_10:50-PROJET2024-68-Semaine-15,21262,
5203698-68_R_99_6801_10:50-PROJET2024-68-Semaine-15,21735,
5203698-68_R_99_6801_10:50-PROJET2024-68-Semaine-15,6020,
5203698-68_R_99_6801_10:50-PROJET2024-68-Semaine-15,902,
5203698-68_R_99_6801_10:50-PROJET2024-68-Semaine-15,6173,
5203698-68_R_99_6801_10:50-PROJET2024-68-Semaine-15,21231,
5203698-68_R_99_6801_10:50-PROJET2024-68-Semaine-15,21235,
5203698-68_R_99_6801_10:50-PROJET2024-68-Semaine-15,21234,
5203698-68_R_99_6801_10:50-PROJET2024-68-Semaine-15,21642,
6420736-81_A_49_8102_12:20-SETP2025-81-Semaine-40,20351,
6420736-81_A_49_8102_12:20-SETP2025-81-Semaine-40,7289,
6420736-81_A_49_8102_12:20-SETP2025-81-Semaine-40,21760,
6420736-81_A_49_8102_12:20-SETP2025-81-Semaine-40,20299,
6420736-81_A_49_8102_12:20-SETP2025-81-Semaine-40,20353,
6420736-81_A_49_8102_12:20-SETP2025-81-Semaine-40,20354,
6420736-81_A_49_8102_12:20-SETP2025-81-Semaine-40,20355,
6420736-81_A_49_8102_12:20-SETP2025-81-Semaine-40,20356,
6420736-81_A_49_8102_12:20-SETP2025-81-Semaine-40,7306,
6420736-81_A_49_8102_12:20-SETP2025-81-Semaine-40,20357,
6420736-81_A_49_8102_12:20-SETP2025-81-Semaine-40,7233,
6420736-81_A_49_8102_12:20-SETP2025-81-Semaine-40,7153,
6420736-81_A_49_8102_12:20-SETP2025-81-Semaine-40,7104,
6420736-81_A_49_8102_12:20-SETP2025-81-Semaine-40,7055,
6420736-81_A_49_8102_12:20-SETP2025-81-Semaine-40,7174,
6420736-81_A_49_8102_12:20-SETP2025-81-Semaine-40,7043,
6420736-81_A_49_8102_12:20-SETP2025-81-Semaine-40,7128,
6420736-81_A_49_8102_12:20-SETP2025-81-Semaine-40,7155,
6420736-81_A_49_8102_12:20-SETP2025-81-Semaine-40,1070,
6365930-20_R_99_2006_10:36-SETP2025-20-Semaine-42,5070,
6365930-20_R_99_2006_10:36-SETP2025-20-Semaine-42,5158,
6365930-20_R_99_2006_10:36-SETP2025-20-Semaine-42,5121,
6365930-20_R_99_2006_10:36-SETP2025-20-Semaine-42,5218,
6365930-20_R_99_2006_10:36-SETP2025-20-Semaine-42,5020,
6365930-20_R_99_2006_10:36-SETP2025-20-Semaine-42,5054,
6365930-20_R_99_2006_10:36-SETP2025-20-Semaine-42,5221,
6365930-20_R_99_2006_10:36-SETP2025-20-Semaine-42,5220,
6365930-20_R_99_2006_10:36-SETP2025-20-Semaine-42,2971,
5673215-NVN1_A_48_NVN101_12:15-PROJET2024-NVence1-Semaine-15,3076,
5673215-NVN1_A_48_NVN101_12:15-PROJET2024-NVence1-Semaine-15,3022,
5673215-NVN1_A_48_NVN101_12:15-PROJET2024-NVence1-Semaine-15,3309,
5673215-NVN1_A_48_NVN101_12:15-PROJET2024-NVence1-Semaine-15,3074,
5673215-NVN1_A_48_NVN101_12:15-PROJET2024-NVence1-Semaine-15,3122,
5673215-NVN1_A_48_NVN101_12:15-PROJET2024-NVence1-Semaine-15,3081,
5673215-NVN1_A_48_NVN101_12:15-PROJET2024-NVence1-Semaine-15,3086,
5673215-NVN1_A_48_NVN101_12:15-PROJET2024-NVence1-Semaine-15,3071,
5673215-NVN1_A_48_NVN101_12:15-PROJET2024-NVence1-Semaine-15,3027,
5673215-NVN1_A_48_NVN101_12:15-PROJET2024-NVence1-Semaine-15,3005,
5673215-NVN1_A_48_NVN101_12:15-PROJET2024-NVence1-Semaine-15,3217,
5673215-NVN1_A_48_NVN101_12:15-PROJET2024-NVence1-Semaine-15,3016,
5673215-NVN1_A_48_NVN101_12:15-PROJET2024-NVence1-Semaine-15,3083,
5673215-NVN1_A_48_NVN101_12:15-PROJET2024-NVence1-Semaine-15,3112,
5673215-NVN1_A_48_NVN101_12:15-PROJET2024-NVence1-Semaine-15,3233,
5673215-NVN1_A_48_NVN101_12:15-PROJET2024-NVence1-Semaine-15,3059,
5673215-NVN1_A_48_NVN101_12:15-PROJET2024-NVence1-Semaine-15,3186,
5673215-NVN1_A_48_NVN101_12:15-PROJET2024-NVence1-Semaine-15,3018,
5673215-NVN1_A_48_NVN101_12:15-PROJET2024-NVence1-Semaine-15,3002,
5673215-NVN1_A_48_NVN101_12:15-PROJET2024-NVence1-Semaine-15,3128,
5673215-NVN1_A_48_NVN101_12:15-PROJET2024-NVence1-Semaine-15,3020,
5673215-NVN1_A_48_NVN101_12:15-PROJET2024-NVence1-Semaine-15,3108,
5673215-NVN1_A_48_NVN101_12:15-PROJET2024-NVence1-Semaine-15,3011,
5673215-NVN1_A_48_NVN101_12:15-PROJET2024-NVence1-Semaine-15,3138,
