trip_id,stop_id,delay_sec,delay_min,arrival_time,departure_time,route_id,stop_name,stop_lat,stop_lon,route_short_name,route_long_name
6368864-09_R_99_0902_11:54-PROJET2025-09-Semaine-35,3238,0.0,0.0,12:36:00,12:36:00,09,Emile Hugues,43.710869,7.1258,09,Grand Arénas - Le Gué/Shopping promenade/Halte Routière de l'Ara
6368864-09_R_99_0902_11:54-PROJET2025-09-Semaine-35,3233,0.0,0.0,12:38:00,12:38:00,09,Vence Rocade,43.71971,7.112818,09,Grand Arénas - Le Gué/Shopping promenade/Halte Routière de l'Ara
6368864-09_R_99_0902_11:54-PROJET2025-09-Semaine-35,3059,0.0,0.0,12:38:00,12:38:00,09,L'Ara,43.721483,7.109384,09,Grand Arénas - Le Gué/Shopping promenade/Halte Routière de l'Ara
6368864-09_R_99_0902_11:54-PROJET2025-09-Semaine-35,3146,0.0,0.0,12:39:00,12:39:00,09,Halte Routière de l'Ara,43.722671,7.10724,09,Grand Arénas - Le Gué/Shopping promenade/Halte Routière de l'Ara
6368865-09_R_99_0906_12:25-PROJET2025-09-Semaine-35,2968,0.0,0.0,12:25:00,12:25:00,09,Grand Arénas,43.669211,7.210166,09,Grand Arénas - Le Gué/Shopping promenade/Halte Routière de l'Ara
6368865-09_R_99_0906_12:25-PROJET2025-09-Semaine-35,5073,0.0,0.0,12:32:00,12:32:00,09,La Belle Etoile,43.659995,7.187477,09,Grand Arénas - Le Gué/Shopping promenade/Halte Routière de l'Ara
6368865-09_R_99_0906_12:25-PROJET2025-09-Semaine-35,5087,0.0,0.0,12:34:00,12:34:00,09,Le Gros Chêne,43.660366,7.182423,09,Grand Arénas - Le Gué/Shopping promenade/Halte Routière de l'Ara
6368865-09_R_99_0906_12:25-PROJET2025-09-Semaine-35,4105,0.0,0.0,12:36:00,12:36:00,09,Les Vespins,43.66046,7.175446,09,Grand Arénas - Le Gué/Shopping promenade/Halte Routière de l'Ara
6368865-09_R_99_0906_12:25-PROJET2025-09-Semaine-35,4159,0.0,0.0,12:37:00,12:37:00,09,Val Fleuri,43.660113,7.172831,09,Grand Arénas - Le Gué/Shopping promenade/Halte Routière de l'Ara
6368865-09_R_99_0906_12:25-PROJET2025-09-Semaine-35,4102,0.0,0.0,12:38:00,12:38:00,09,Les Tritons,43.659556,7.169032,09,Grand Arénas - Le Gué/Shopping promenade/Halte Routière de l'Ara
6368865-09_R_99_0906_12:25-PROJET2025-09-Semaine-35,4098,0.0,0.0,12:40:00,12:40:00,09,Les Oliviers,43.659197,7.164319,09,Grand Arénas - Le Gué/Shopping promenade/Halte Routière de l'Ara
6368866-09_R_99_0903_12:55-PROJET2025-09-Semaine-35,2968,0.0,0.0,12:55:00,12:55:00,09,Grand Arénas,43.669211,7.210166,09,Grand Arénas - Le Gué/Shopping promenade/Halte Routière de l'Ara
6368880-09_R_98_0902_10:10-PROJET2025-09-Semaine-35,4272,0.0,0.0,10:44:00,10:44:00,09,Le Gué / Shopping Promenade,43.669266,7.125878,09,Grand Arénas - Le Gué/Shopping promenade/Halte Routière de l'Ara
6368881-09_R_98_0906_10:40-PROJET2025-09-Semaine-35,5246,0.0,0.0,10:44:00,10:44:00,09,Gare / Passerelle,43.66267,7.195522,09,Grand Arénas - Le Gué/Shopping promenade/Halte Routière de l'Ara
6368881-09_R_98_0906_10:40-PROJET2025-09-Semaine-35,5073,0.0,0.0,10:45:00,10:45:00,09,La Belle Etoile,43.659995,7.187477,09,Grand Arénas - Le Gué/Shopping promenade/Halte Routière de l'Ara
6368881-09_R_98_0906_10:40-PROJET2025-09-Semaine-35,5087,0.0,0.0,10:47:00,10:47:00,09,Le Gros Chêne,43.660366,7.182423,09,Grand Arénas - Le Gué/Shopping promenade/Halte Routière de l'Ara
6368881-09_R_98_0906_10:40-PROJET2025-09-Semaine-35,4105,0.0,0.0,10:50:00,10:50:00,09,Les Vespins,43.66046,7.175446,09,Grand Arénas - Le Gué/Shopping promenade/Halte Routière de l'Ara
6368881-09_R_98_0906_10:40-PROJET2025-09-Semaine-35,4159,0.0,0.0,10:51:00,10:51:00,09,Val Fleuri,43.660113,7.172831,09,Grand Arénas - Le Gué/Shopping promenade/Halte Routière de l'Ara
6368881-09_R_98_0906_10:40-PROJET2025-09-Semaine-35,4102,0.0,0.0,10:52:00,10:52:00,09,Les Tritons,43.659556,7.169032,09,Grand Arénas - Le Gué/Shopping promenade/Halte Routière de l'Ara
6368881-09_R_98_0906_10:40-PROJET2025-09-Semaine-35,4098,0.0,0.0,10:54:00,10:54:00,09,Les Oliviers,43.659197,7.164319,09,Grand Arénas - Le Gué/Shopping promenade/Halte Routière de l'Ara
6368881-09_R_98_0906_10:40-PROJET2025-09-Semaine-35,4109,0.0,0.0,10:55:00,10:55:00,09,Les Violettes,43.659624,7.160451,09,Grand Arénas - Le Gué/Shopping promenade/Halte Routière de l'Ara
6368881-09_R_98_0906_10:40-PROJET2025-09-Semaine-35,4061,0.0,0.0,10:57:00,10:57:00,09,La Bégude,43.660157,7.155874,09,Grand Arénas - Le Gué/Shopping promenade/Halte Routière de l'Ara
6368881-09_R_98_0906_10:40-PROJET2025-09-Semaine-35,4138,0.0,0.0,10:58:00,10:58:00,09,Georges Pompidou,43.663633,7.154619,09,Grand Arénas - Le Gué/Shopping promenade/Halte Routière de l'Ara
6368881-09_R_98_0906_10:40-PROJET2025-09-Semaine-35,4144,0.0,0.0,11:00:00,11:00:00,09,Square Bourdet,43.664715,7.151323,09,Grand Arénas - Le Gué/Shopping promenade/Halte Routière de l'Ara
6368881-09_R_98_0906_10:40-PROJET2025-09-Semaine-35,4001,0.0,0.0,11:02:00,11:02:00,09,11 Novembre,43.662082,7.149316,09,Grand Arénas - Le Gué/Shopping promenade/Halte Routière de l'Ara
6368881-09_R_98_0906_10:40-PROJET2025-09-Semaine-35,4003,0.0,0.0,11:03:00,11:03:00,09,Square du 8 mai,43.65996,7.148559,09,Grand Arénas - Le Gué/Shopping promenade/Halte Routière de l'Ara
6368881-09_R_98_0906_10:40-PROJET2025-09-Semaine-35,4304,0.0,0.0,11:03:00,11:03:00,09,Gare Cagnes-sur-Mer,43.659129,7.148036,09,Grand Arénas - Le Gué/Shopping promenade/Halte Routière de l'Ara
6368881-09_R_98_0906_10:40-PROJET2025-09-Semaine-35,4029,0.0,0.0,11:04:00,11:04:00,09,Ecole Daudet,43.659212,7.146061,09,Grand Arénas - Le Gué/Shopping promenade/Halte Routière de l'Ara
6368881-09_R_98_0906_10:40-PROJET2025-09-Semaine-35,4023,0.0,0.0,11:08:00,11:08:00,09,Clinique Saint-Jean,43.660166,7.137013,09,Grand Arénas - Le Gué/Shopping promenade/Halte Routière de l'Ara
6368881-09_R_98_0906_10:40-PROJET2025-09-Semaine-35,4063,0.0,0.0,11:10:00,11:10:00,09,Avenue des Alpes,43.661538,7.133359,09,Grand Arénas - Le Gué/Shopping promenade/Halte Routière de l'Ara
6368881-09_R_98_0906_10:40-PROJET2025-09-Semaine-35,4270,0.0,0.0,11:10:00,11:10:00,09,Drakkar,43.66344,7.130956,09,Grand Arénas - Le Gué/Shopping promenade/Halte Routière de l'Ara
6368881-09_R_98_0906_10:40-PROJET2025-09-Semaine-35,4269,0.0,0.0,11:12:00,11:12:00,09,Shopping Promenade,43.665014,7.127462,09,Grand Arénas - Le Gué/Shopping promenade/Halte Routière de l'Ara
6368881-09_R_98_0906_10:40-PROJET2025-09-Semaine-35,4272,0.0,0.0,11:15:00,11:15:00,09,Le Gué / Shopping Promenade,43.669266,7.125878,09,Grand Arénas - Le Gué/Shopping promenade/Halte Routière de l'Ara
6368882-09_R_98_0903_11:10-PROJET2025-09-Semaine-35,2967,0.0,0.0,11:10:00,11:10:00,09,Grand Arénas,43.669143,7.209945,09,Grand Arénas - Le Gué/Shopping promenade/Halte Routière de l'Ara
6368882-09_R_98_0903_11:10-PROJET2025-09-Semaine-35,5246,0.0,0.0,11:14:00,11:14:00,09,Gare / Passerelle,43.66267,7.195522,09,Grand Arénas - Le Gué/Shopping promenade/Halte Routière de l'Ara
6368882-09_R_98_0903_11:10-PROJET2025-09-Semaine-35,5073,0.0,0.0,11:16:00,11:16:00,09,La Belle Etoile,43.659995,7.187477,09,Grand Arénas - Le Gué/Shopping promenade/Halte Routière de l'Ara
6368882-09_R_98_0903_11:10-PROJET2025-09-Semaine-35,5087,0.0,0.0,11:18:00,11:18:00,09,Le Gros Chêne,43.660366,7.182423,09,Grand Arénas - Le Gué/Shopping promenade/Halte Routière de l'Ara
6368882-09_R_98_0903_11:10-PROJET2025-09-Semaine-35,4105,0.0,0.0,11:21:00,11:21:00,09,Les Vespins,43.66046,7.175446,09,Grand Arénas - Le Gué/Shopping promenade/Halte Routière de l'Ara
6368882-09_R_98_0903_11:10-PROJET2025-09-Semaine-35,4159,0.0,0.0,11:22:00,11:22:00,09,Val Fleuri,43.660113,7.172831,09,Grand Arénas - Le Gué/Shopping promenade/Halte Routière de l'Ara
6368882-09_R_98_0903_11:10-PROJET2025-09-Semaine-35,4102,0.0,0.0,11:23:00,11:23:00,09,Les Tritons,43.659556,7.169032,09,Grand Arénas - Le Gué/Shopping promenade/Halte Routière de l'Ara
6368882-09_R_98_0903_11:10-PROJET2025-09-Semaine-35,4098,0.0,0.0,11:25:00,11:25:00,09,Les Oliviers,43.659197,7.164319,09,Grand Arénas - Le Gué/Shopping promenade/Halte Routière de l'Ara
6368882-09_R_98_0903_11:10-PROJET2025-09-Semaine-35,4109,0.0,0.0,11:27:00,11:27:00,09,Les Violettes,43.659624,7.160451,09,Grand Arénas - Le Gué/Shopping promenade/Halte Routière de l'Ara
6368882-09_R_98_0903_11:10-PROJET2025-09-Semaine-35,4061,0.0,0.0,11:28:00,11:28:00,09,La Bégude,43.660157,7.155874,09,Grand Arénas - Le Gué/Shopping promenade/Halte Routière de l'Ara
6368882-09_R_98_0903_11:10-PROJET2025-09-Semaine-35,4138,0.0,0.0,11:30:00,11:30:00,09,Georges Pompidou,43.663633,7.154619,09,Grand Arénas - Le Gué/Shopping promenade/Halte Routière de l'Ara
6368882-09_R_98_0903_11:10-PROJET2025-09-Semaine-35,4144,0.0,0.0,11:32:00,11:32:00,09,Square Bourdet,43.664715,7.151323,09,Grand Arénas - Le Gué/Shopping promenade/Halte Routière de l'Ara
6368882-09_R_98_0903_11:10-PROJET2025-09-Semaine-35,4001,0.0,0.0,11:34:00,11:34:00,09,11 Novembre,43.662082,7.149316,09,Grand Arénas - Le Gué/Shopping promenade/Halte Routière de l'Ara
6368882-09_R_98_0903_11:10-PROJET2025-09-Semaine-35,4003,0.0,0.0,11:35:00,11:35:00,09,Square du 8 mai,43.65996,7.148559,09,Grand Arénas - Le Gué/Shopping promenade/Halte Routière de l'Ara
6368882-09_R_98_0903_11:10-PROJET2025-09-Semaine-35,4304,0.0,0.0,11:35:00,11:35:00,09,Gare Cagnes-sur-Mer,43.659129,7.148036,09,Grand Arénas - Le Gué/Shopping promenade/Halte Routière de l'Ara
6368882-09_R_98_0903_11:10-PROJET2025-09-Semaine-35,4029,0.0,0.0,11:36:00,11:36:00,09,Ecole Daudet,43.659212,7.146061,09,Grand Arénas - Le Gué/Shopping promenade/Halte Routière de l'Ara
6368882-09_R_98_0903_11:10-PROJET2025-09-Semaine-35,4023,0.0,0.0,11:40:00,11:40:00,09,Clinique Saint-Jean,43.660166,7.137013,09,Grand Arénas - Le Gué/Shopping promenade/Halte Routière de l'Ara
6368882-09_R_98_0903_11:10-PROJET2025-09-Semaine-35,4063,0.0,0.0,11:42:00,11:42:00,09,Avenue des Alpes,43.661538,7.133359,09,Grand Arénas - Le Gué/Shopping promenade/Halte Routière de l'Ara
6368882-09_R_98_0903_11:10-PROJET2025-09-Semaine-35,4270,0.0,0.0,11:42:00,11:42:00,09,Drakkar,43.66344,7.130956,09,Grand Arénas - Le Gué/Shopping promenade/Halte Routière de l'Ara
6368882-09_R_98_0903_11:10-PROJET2025-09-Semaine-35,4269,0.0,0.0,11:44:00,11:44:00,09,Shopping Promenade,43.665014,7.127462,09,Grand Arénas - Le Gué/Shopping promenade/Halte Routière de l'Ara
6368882-09_R_98_0903_11:10-PROJET2025-09-Semaine-35,4272,0.0,0.0,11:47:00,11:47:00,09,Le Gué / Shopping Promenade,43.669266,7.125878,09,Grand Arénas - Le Gué/Shopping promenade/Halte Routière de l'Ara
6368883-09_R_98_0908_11:40-PROJET2025-09-Semaine-35,2967,0.0,0.0,11:40:00,11:40:00,09,Grand Arénas,43.669143,7.209945,09,Grand Arénas - Le Gué/Shopping promenade/Halte Routière de l'Ara
6368883-09_R_98_0908_11:40-PROJET2025-09-Semaine-35,5246,0.0,0.0,11:44:00,11:44:00,09,Gare / Passerelle,43.66267,7.195522,09,Grand Arénas - Le Gué/Shopping promenade/Halte Routière de l'Ara
6368883-09_R_98_0908_11:40-PROJET2025-09-Semaine-35,5073,0.0,0.0,11:46:00,11:46:00,09,La Belle Etoile,43.659995,7.187477,09,Grand Arénas - Le Gué/Shopping promenade/Halte Routière de l'Ara
6368883-09_R_98_0908_11:40-PROJET2025-09-Semaine-35,5087,0.0,0.0,11:48:00,11:48:00,09,Le Gros Chêne,43.660366,7.182423,09,Grand Arénas - Le Gué/Shopping promenade/Halte Routière de l'Ara
6368883-09_R_98_0908_11:40-PROJET2025-09-Semaine-35,4105,0.0,0.0,11:51:00,11:51:00,09,Les Vespins,43.66046,7.175446,09,Grand Arénas - Le Gué/Shopping promenade/Halte Routière de l'Ara
6368883-09_R_98_0908_11:40-PROJET2025-09-Semaine-35,4159,0.0,0.0,11:52:00,11:52:00,09,Val Fleuri,43.660113,7.172831,09,Grand Arénas - Le Gué/Shopping promenade/Halte Routière de l'Ara
6368883-09_R_98_0908_11:40-PROJET2025-09-Semaine-35,4102,0.0,0.0,11:53:00,11:53:00,09,Les Tritons,43.659556,7.169032,09,Grand Arénas - Le Gué/Shopping promenade/Halte Routière de l'Ara
6368883-09_R_98_0908_11:40-PROJET2025-09-Semaine-35,4098,0.0,0.0,11:55:00,11:55:00,09,Les Oliviers,43.659197,7.164319,09,Grand Arénas - Le Gué/Shopping promenade/Halte Routière de l'Ara
6368883-09_R_98_0908_11:40-PROJET2025-09-Semaine-35,4109,0.0,0.0,11:57:00,11:57:00,09,Les Violettes,43.659624,7.160451,09,Grand Arénas - Le Gué/Shopping promenade/Halte Routière de l'Ara
6368883-09_R_98_0908_11:40-PROJET2025-09-Semaine-35,4061,0.0,0.0,11:58:00,11:58:00,09,La Bégude,43.660157,7.155874,09,Grand Arénas - Le Gué/Shopping promenade/Halte Routière de l'Ara
6368883-09_R_98_0908_11:40-PROJET2025-09-Semaine-35,4138,0.0,0.0,12:00:00,12:00:00,09,Georges Pompidou,43.663633,7.154619,09,Grand Arénas - Le Gué/Shopping promenade/Halte Routière de l'Ara
6368883-09_R_98_0908_11:40-PROJET2025-09-Semaine-35,4144,0.0,0.0,12:02:00,12:02:00,09,Square Bourdet,43.664715,7.151323,09,Grand Arénas - Le Gué/Shopping promenade/Halte Routière de l'Ara
6368883-09_R_98_0908_11:40-PROJET2025-09-Semaine-35,4001,0.0,0.0,12:03:00,12:03:00,09,11 Novembre,43.662082,7.149316,09,Grand Arénas - Le Gué/Shopping promenade/Halte Routière de l'Ara
6368883-09_R_98_0908_11:40-PROJET2025-09-Semaine-35,4003,0.0,0.0,12:04:00,12:04:00,09,Square du 8 mai,43.65996,7.148559,09,Grand Arénas - Le Gué/Shopping promenade/Halte Routière de l'Ara
6368883-09_R_98_0908_11:40-PROJET2025-09-Semaine-35,4304,0.0,0.0,12:05:00,12:05:00,09,Gare Cagnes-sur-Mer,43.659129,7.148036,09,Grand Arénas - Le Gué/Shopping promenade/Halte Routière de l'Ara
6368883-09_R_98_0908_11:40-PROJET2025-09-Semaine-35,4029,0.0,0.0,12:06:00,12:06:00,09,Ecole Daudet,43.659212,7.146061,09,Grand Arénas - Le Gué/Shopping promenade/Halte Routière de l'Ara
6368883-09_R_98_0908_11:40-PROJET2025-09-Semaine-35,4023,0.0,0.0,12:09:00,12:09:00,09,Clinique Saint-Jean,43.660166,7.137013,09,Grand Arénas - Le Gué/Shopping promenade/Halte Routière de l'Ara
6368883-09_R_98_0908_11:40-PROJET2025-09-Semaine-35,4063,0.0,0.0,12:11:00,12:11:00,09,Avenue des Alpes,43.661538,7.133359,09,Grand Arénas - Le Gué/Shopping promenade/Halte Routière de l'Ara
6368883-09_R_98_0908_11:40-PROJET2025-09-Semaine-35,4270,0.0,0.0,12:12:00,12:12:00,09,Drakkar,43.66344,7.130956,09,Grand Arénas - Le Gué/Shopping promenade/Halte Routière de l'Ara
6368883-09_R_98_0908_11:40-PROJET2025-09-Semaine-35,4269,0.0,0.0,12:13:00,12:13:00,09,Shopping Promenade,43.665014,7.127462,09,Grand Arénas - Le Gué/Shopping promenade/Halte Routière de l'Ara
6368883-09_R_98_0908_11:40-PROJET2025-09-Semaine-35,4272,0.0,0.0,12:16:00,12:16:00,09,Le Gué / Shopping Promenade,43.669266,7.125878,09,Grand Arénas - Le Gué/Shopping promenade/Halte Routière de l'Ara
6368884-09_R_98_0904_12:10-PROJET2025-09-Semaine-35,2967,0.0,0.0,12:10:00,12:10:00,09,Grand Arénas,43.669143,7.209945,09,Grand Arénas - Le Gué/Shopping promenade/Halte Routière de l'Ara
6368884-09_R_98_0904_12:10-PROJET2025-09-Semaine-35,5246,0.0,0.0,12:15:00,12:15:00,09,Gare / Passerelle,43.66267,7.195522,09,Grand Arénas - Le Gué/Shopping promenade/Halte Routière de l'Ara
6368884-09_R_98_0904_12:10-PROJET2025-09-Semaine-35,5073,0.0,0.0,12:17:00,12:17:00,09,La Belle Etoile,43.659995,7.187477,09,Grand Arénas - Le Gué/Shopping promenade/Halte Routière de l'Ara
6368884-09_R_98_0904_12:10-PROJET2025-09-Semaine-35,5087,0.0,0.0,12:19:00,12:19:00,09,Le Gros Chêne,43.660366,7.182423,09,Grand Arénas - Le Gué/Shopping promenade/Halte Routière de l'Ara
6368884-09_R_98_0904_12:10-PROJET2025-09-Semaine-35,4105,0.0,0.0,12:21:00,12:21:00,09,Les Vespins,43.66046,7.175446,09,Grand Arénas - Le Gué/Shopping promenade/Halte Routière de l'Ara
6368884-09_R_98_0904_12:10-PROJET2025-09-Semaine-35,4159,0.0,0.0,12:22:00,12:22:00,09,Val Fleuri,43.660113,7.172831,09,Grand Arénas - Le Gué/Shopping promenade/Halte Routière de l'Ara
6368884-09_R_98_0904_12:10-PROJET2025-09-Semaine-35,4102,0.0,0.0,12:23:00,12:23:00,09,Les Tritons,43.659556,7.169032,09,Grand Arénas - Le Gué/Shopping promenade/Halte Routière de l'Ara
6368884-09_R_98_0904_12:10-PROJET2025-09-Semaine-35,4098,0.0,0.0,12:25:00,12:25:00,09,Les Oliviers,43.659197,7.164319,09,Grand Arénas - Le Gué/Shopping promenade/Halte Routière de l'Ara
6368884-09_R_98_0904_12:10-PROJET2025-09-Semaine-35,4109,0.0,0.0,12:26:00,12:26:00,09,Les Violettes,43.659624,7.160451,09,Grand Arénas - Le Gué/Shopping promenade/Halte Routière de l'Ara
6368884-09_R_98_0904_12:10-PROJET2025-09-Semaine-35,4061,0.0,0.0,12:28:00,12:28:00,09,La Bégude,43.660157,7.155874,09,Grand Arénas - Le Gué/Shopping promenade/Halte Routière de l'Ara
6368884-09_R_98_0904_12:10-PROJET2025-09-Semaine-35,4138,0.0,0.0,12:29:00,12:29:00,09,Georges Pompidou,43.663633,7.154619,09,Grand Arénas - Le Gué/Shopping promenade/Halte Routière de l'Ara
6368884-09_R_98_0904_12:10-PROJET2025-09-Semaine-35,4144,0.0,0.0,12:31:00,12:31:00,09,Square Bourdet,43.664715,7.151323,09,Grand Arénas - Le Gué/Shopping promenade/Halte Routière de l'Ara
6368884-09_R_98_0904_12:10-PROJET2025-09-Semaine-35,4001,0.0,0.0,12:32:00,12:32:00,09,11 Novembre,43.662082,7.149316,09,Grand Arénas - Le Gué/Shopping promenade/Halte Routière de l'Ara
6368884-09_R_98_0904_12:10-PROJET2025-09-Semaine-35,4003,0.0,0.0,12:33:00,12:33:00,09,Square du 8 mai,43.65996,7.148559,09,Grand Arénas - Le Gué/Shopping promenade/Halte Routière de l'Ara
6368884-09_R_98_0904_12:10-PROJET2025-09-Semaine-35,4304,0.0,0.0,12:34:00,12:34:00,09,Gare Cagnes-sur-Mer,43.659129,7.148036,09,Grand Arénas - Le Gué/Shopping promenade/Halte Routière de l'Ara
6368884-09_R_98_0904_12:10-PROJET2025-09-Semaine-35,4029,0.0,0.0,12:35:00,12:35:00,09,Ecole Daudet,43.659212,7.146061,09,Grand Arénas - Le Gué/Shopping promenade/Halte Routière de l'Ara
6368884-09_R_98_0904_12:10-PROJET2025-09-Semaine-35,4023,0.0,0.0,12:38:00,12:38:00,09,Clinique Saint-Jean,43.660166,7.137013,09,Grand Arénas - Le Gué/Shopping promenade/Halte Routière de l'Ara
6368884-09_R_98_0904_12:10-PROJET2025-09-Semaine-35,4063,0.0,0.0,12:40:00,12:40:00,09,Avenue des Alpes,43.661538,7.133359,09,Grand Arénas - Le Gué/Shopping promenade/Halte Routière de l'Ara
6368885-09_R_98_0907_12:40-PROJET2025-09-Semaine-35,2967,0.0,0.0,12:40:00,12:40:00,09,Grand Arénas,43.669143,7.209945,09,Grand Arénas - Le Gué/Shopping promenade/Halte Routière de l'Ara
6369677-30_A_50_3003_10:24-SETP2025-30-Semaine-32,2685,0.0,0.0,10:24:00,10:24:00,30,Vauban,43.708638,7.286064,30,Vauban (par boulevard Mont-Boron) - Vauban (par boulevard Carnot)
6369677-30_A_50_3003_10:24-SETP2025-30-Semaine-32,769,0.0,0.0,10:40:00,10:40:00,30,Les Crêtes / Carnot,43.691976,7.29418,30,Vauban (par boulevard Mont-Boron) - Vauban (par boulevard Carnot)
6369677-30_A_50_3003_10:24-SETP2025-30-Semaine-32,704,0.0,0.0,10:41:00,10:41:00,30,Le Président,43.692785,7.293202,30,Vauban (par boulevard Mont-Boron) - Vauban (par boulevard Carnot)
6369677-30_A_50_3003_10:24-SETP2025-30-Semaine-32,1181,0.0,0.0,10:41:00,10:41:00,30,Saint-Aignan,43.694856,7.293452,30,Vauban (par boulevard Mont-Boron) - Vauban (par boulevard Carnot)
6369677-30_A_50_3003_10:24-SETP2025-30-Semaine-32,1020,0.0,0.0,10:42:00,10:42:00,30,Parc Louisa,43.696098,7.292498,30,Vauban (par boulevard Mont-Boron) - Vauban (par boulevard Carnot)
6369677-30_A_50_3003_10:24-SETP2025-30-Semaine-32,498,0.0,0.0,10:42:00,10:42:00,30,Gustavin / Carnot,43.696705,7.290272,30,Vauban (par boulevard Mont-Boron) - Vauban (par boulevard Carnot)
6369677-30_A_50_3003_10:24-SETP2025-30-Semaine-32,179,0.0,0.0,10:43:00,10:43:00,30,Carnot,43.698213,7.287856,30,Vauban (par boulevard Mont-Boron) - Vauban (par boulevard Carnot)
6369677-30_A_50_3003_10:24-SETP2025-30-Semaine-32,700,0.0,0.0,10:44:00,10:44:00,30,Port Lympia,43.698719,7.284635,30,Vauban (par boulevard Mont-Boron) - Vauban (par boulevard Carnot)
6369677-30_A_50_3003_10:24-SETP2025-30-Semaine-32,1507,0.0,0.0,10:46:00,10:46:00,30,Place Arson,43.7019,7.284687,30,Vauban (par boulevard Mont-Boron) - Vauban (par boulevard Carnot)
6369677-30_A_50_3003_10:24-SETP2025-30-Semaine-32,1630,0.0,0.0,10:48:00,10:48:00,30,Barberis,43.704485,7.286143,30,Vauban (par boulevard Mont-Boron) - Vauban (par boulevard Carnot)
6369677-30_A_50_3003_10:24-SETP2025-30-Semaine-32,2948,0.0,0.0,10:49:00,10:49:00,30,Pierre Sola,43.706489,7.287315,30,Vauban (par boulevard Mont-Boron) - Vauban (par boulevard Carnot)
6369677-30_A_50_3003_10:24-SETP2025-30-Semaine-32,2685,0.0,0.0,10:51:00,10:51:00,30,Vauban,43.708638,7.286064,30,Vauban (par boulevard Mont-Boron) - Vauban (par boulevard Carnot)
6369680-30_A_50_3001_10:46-SETP2025-30-Semaine-32,2685,0.0,0.0,10:46:00,10:46:00,30,Vauban,43.708638,7.286064,30,Vauban (par boulevard Mont-Boron) - Vauban (par boulevard Carnot)
6369680-30_A_50_3001_10:46-SETP2025-30-Semaine-32,2685,0.0,0.0,10:46:00,10:46:00,30,Vauban,43.708638,7.286064,30,Vauban (par boulevard Mont-Boron) - Vauban (par boulevard Carnot)
6369680-30_A_50_3001_10:46-SETP2025-30-Semaine-32,1152,0.0,0.0,10:50:00,10:50:00,30,Riquier,43.705211,7.290152,30,Vauban (par boulevard Mont-Boron) - Vauban (par boulevard Carnot)
6369680-30_A_50_3001_10:46-SETP2025-30-Semaine-32,1202,0.0,0.0,10:52:00,10:52:00,30,Salvetti,43.703723,7.294065,30,Vauban (par boulevard Mont-Boron) - Vauban (par boulevard Carnot)
6369680-30_A_50_3001_10:46-SETP2025-30-Semaine-32,1005,0.0,0.0,10:53:00,10:53:00,30,Papyrus,43.705006,7.294971,30,Vauban (par boulevard Mont-Boron) - Vauban (par boulevard Carnot)
6369680-30_A_50_3001_10:46-SETP2025-30-Semaine-32,852,0.0,0.0,10:54:00,10:54:00,30,Les Liserons,43.705344,7.29541,30,Vauban (par boulevard Mont-Boron) - Vauban (par boulevard Carnot)
6369680-30_A_50_3001_10:46-SETP2025-30-Semaine-32,812,0.0,0.0,10:55:00,10:55:00,30,Les Palmiers / Mont Boron,43.703269,7.296496,30,Vauban (par boulevard Mont-Boron) - Vauban (par boulevard Carnot)
6369680-30_A_50_3001_10:46-SETP2025-30-Semaine-32,947,0.0,0.0,10:56:00,10:56:00,30,Avenue Mont Alban,43.701662,7.296055,30,Vauban (par boulevard Mont-Boron) - Vauban (par boulevard Carnot)
6369680-30_A_50_3001_10:46-SETP2025-30-Semaine-32,430,0.0,0.0,10:57:00,10:57:00,30,Boulevard du Mont-Boron,43.699714,7.295091,30,Vauban (par boulevard Mont-Boron) - Vauban (par boulevard Carnot)
6369680-30_A_50_3001_10:46-SETP2025-30-Semaine-32,962,0.0,0.0,10:57:00,10:57:00,30,Moyenne Corniche,43.698563,7.295254,30,Vauban (par boulevard Mont-Boron) - Vauban (par boulevard Carnot)
6369680-30_A_50_3001_10:46-SETP2025-30-Semaine-32,259,0.0,0.0,10:58:00,10:58:00,30,Coecilia,43.695976,7.295712,30,Vauban (par boulevard Mont-Boron) - Vauban (par boulevard Carnot)
6369680-30_A_50_3001_10:46-SETP2025-30-Semaine-32,114,0.0,0.0,10:59:00,10:59:00,30,Belle Rive,43.694355,7.295899,30,Vauban (par boulevard Mont-Boron) - Vauban (par boulevard Carnot)
6369680-30_A_50_3001_10:46-SETP2025-30-Semaine-32,59,0.0,0.0,10:59:00,10:59:00,30,Avenue Germaine,43.692455,7.295898,30,Vauban (par boulevard Mont-Boron) - Vauban (par boulevard Carnot)
6369680-30_A_50_3001_10:46-SETP2025-30-Semaine-32,929,0.0,0.0,11:00:00,11:00:00,30,Miramar,43.690029,7.295879,30,Vauban (par boulevard Mont-Boron) - Vauban (par boulevard Carnot)
6369680-30_A_50_3001_10:46-SETP2025-30-Semaine-32,887,0.0,0.0,11:01:00,11:01:00,30,Château de l'Anglais,43.688057,7.2962,30,Vauban (par boulevard Mont-Boron) - Vauban (par boulevard Carnot)
6369680-30_A_50_3001_10:46-SETP2025-30-Semaine-32,769,0.0,0.0,11:02:00,11:02:00,30,Les Crêtes / Carnot,43.691976,7.29418,30,Vauban (par boulevard Mont-Boron) - Vauban (par boulevard Carnot)
